acc,accm,amloc,anpm,cbo,dit,lcom4,loc,noa,noc,nom,npa,npm,rfc,sc, good_design
0,1.875,11.375,0.75,9,3,4,91,2,0,8,0,7,36,36,1
5,1.95,12.175,0.65,22,2,26,487,9,1,40,0,37,155,572,0
2,1.68,10.2,0.32,8,3,16,255,1,0,25,0,24,65,128,1
8,1.1428571429,5.1428571429,0.7142857143,1,1,7,36,0,6,7,0,7,9,7,1
2,1.125,4.125,0.625,0,0,3,33,1,0,8,1,8,14,0,1
2,2.3636363636,14.4545454545,1.2727272727,9,1,4,159,6,0,11,0,5,62,36,1
0,1.2727272727,5.5454545455,1.2727272727,7,2,10,61,1,0,11,0,9,27,70,1
0,5.25,35.5,0.375,8,2,4,284,13,0,8,0,5,60,32,1
0,1.3333333333,15,0.3333333333,7,2,3,45,0,0,3,0,3,20,21,1
0,2,7.5,1,4,0,2,15,0,0,2,0,2,7,8,1
0,3.3636363636,28,0.4545454545,14,2,8,308,0,0,11,0,11,91,112,1
0,1,3.5,0.5,3,3,9,35,0,0,10,0,10,17,27,1
0,4,30,3.5,4,0,1,60,0,0,2,0,2,11,4,1
0,8.5,62.5,0.5,11,2,3,250,0,0,4,0,4,35,33,1
0,0,0,0,0,1,0,0,6,0,0,6,0,0,0,1
0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,1
3,1,4,1,0,0,1,4,3,0,1,3,1,1,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1
0,1,2,2,0,0,2,4,4,0,2,4,2,3,0,1
4,2.1666666667,16.7380952381,0.4047619048,15,2,22,703,15,0,42,0,36,175,330,0
2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
16,1,1.9090909091,0.1818181818,2,0,7,21,1,8,11,0,11,20,14,1
0,1,2.2,0.6,1,2,5,11,0,0,5,0,5,7,5,1
0,1,3.2857142857,0.8571428571,2,2,6,23,0,0,7,0,7,12,12,1
2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,1,2.6666666667,0.3333333333,0,2,3,8,0,0,3,0,3,3,0,1
0,1,6,1,0,0,1,6,0,0,1,0,1,1,0,1
1,0,0,0,0,0,0,0,5,0,0,5,0,0,0,1
0,2.5,24.5,1,2,0,2,49,1,0,2,0,2,5,4,1
1,2,14.5714285714,1,4,1,4,102,4,0,7,1,6,33,16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5.3076923077,37.0769230769,1.2307692308,17,2,7,482,9,0,13,0,8,135,119,0
0,1.3333333333,10.4444444444,0.7777777778,8,3,8,94,1,0,9,0,9,27,64,1
0,3.9090909091,24.2727272727,0.2727272727,10,2,5,267,10,0,11,0,8,85,50,1
0,1.2307692308,5.4615384615,0.6153846154,5,3,7,71,2,0,13,0,12,31,35,1
0,1,34,2,8,0,1,34,0,0,1,0,1,16,8,1
0,1,4.6666666667,0.3333333333,1,2,3,14,0,0,3,0,3,4,3,1
0,1,2.6,0.4,2,3,4,13,0,0,5,0,5,8,8,1
0,3,29.8333333333,1.6666666667,15,0,6,179,0,0,6,0,6,46,90,1
0,1.2727272727,4.3636363636,0.5454545455,4,2,8,48,0,0,11,0,11,24,32,1
0,1.2222222222,4.4444444444,0.6666666667,3,3,7,40,0,0,9,0,9,17,21,1
10,0,0,0,0,0,0,0,7,0,0,7,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,2.3333333333,17,0.6666666667,3,0,1,102,3,0,6,0,3,25,3,1
5,4.6470588235,29.5882352941,0.2352941176,6,0,11,503,23,0,17,1,13,64,66,0
0,7,81.6666666667,3.3333333333,7,0,3,245,0,0,3,0,3,15,21,1
0,9.3333333333,67.6666666667,0.3333333333,14,2,3,203,0,0,3,0,3,34,42,1
0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,1
0,2.4285714286,17,0.5714285714,6,3,4,119,2,0,7,0,7,25,24,1
0,1,4,1,0,0,1,4,0,0,1,0,1,1,0,1
1,1,2.75,3,0,0,4,11,4,0,4,4,4,5,0,1
11,1.6315789474,8.8421052632,0.4210526316,12,2,26,336,8,0,38,0,35,117,312,0
2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
24,1,2.8,0.4,4,0,7,28,1,11,10,0,10,20,28,1
3,1,3,0.5,0,0,3,18,3,0,6,0,4,12,0,1
1,0,0,0,0,0,0,0,7,0,0,7,0,0,0,1
0,1,1,12,0,0,2,2,0,0,2,0,2,2,0,1
0,1,1,1.6,0,1,5,5,0,0,5,0,5,5,0,1
2,2.2857142857,11.2857142857,1.2857142857,2,0,2,79,1,0,7,0,7,17,4,1
0,1,2.6666666667,0.3333333333,0,2,3,8,0,0,3,0,3,3,0,1
0,2,16,1,8,0,3,80,3,0,5,1,5,32,24,1
0,1,6.5,2.5,2,0,2,13,0,0,2,0,2,6,4,1
1,1.8,8.4,0.4,5,0,2,42,4,0,5,0,5,20,10,1
0,3.8125,29.1875,1.1875,21,2,6,467,3,0,16,0,9,145,126,1
0,1.2727272727,5.9090909091,0.7272727273,7,3,5,65,1,0,11,0,11,31,35,1
1,1.625,5.125,1,2,0,1,41,1,0,8,0,8,28,2,1
0,1,2.5,1.5,0,0,2,5,2,0,2,2,2,4,0,1
0,1,1,2,1,0,1,1,0,0,1,0,1,3,1,1
1,3,10,3,1,0,1,10,0,0,1,0,1,2,1,1
7,1,1,0,0,0,2,2,0,7,2,0,1,2,0,1
8,1,1.625,0.625,0,0,8,13,3,3,8,0,7,9,0,1
0,1.6666666667,8.6666666667,1,4,0,2,26,3,0,3,0,3,22,8,1
0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1
1,2.3333333333,7.3333333333,1.3333333333,1,0,3,22,0,1,3,0,0,5,3,1
1,0,0,0,0,0,0,0,8,0,0,8,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
7,2.1,11.55,0.6,3,0,10,231,11,0,20,0,18,95,30,1
5,1.4285714286,2.8571428571,0.4285714286,2,0,7,20,3,0,7,0,7,13,14,1
17,1.125,4.125,1.125,1,1,8,33,4,5,8,0,6,10,8,1
7,1.4166666667,8,0.5,4,1,8,96,7,1,12,7,12,54,32,1
1,1,5,0,0,0,1,5,11,0,1,11,1,1,0,1
3,1,3.25,0.25,0,1,4,13,2,0,4,2,4,6,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
2,1.3333333333,5.3333333333,0,1,1,3,16,4,0,3,4,3,10,3,1
0,1.1666666667,5.5,0.8333333333,2,0,6,33,1,0,6,0,3,9,12,1
0,1,4,1,1,0,1,4,0,0,1,0,1,2,1,1
0,2,13,1,3,0,1,13,0,0,1,0,1,10,3,1
0,1,5.5,1.5,1,0,2,11,3,0,2,3,2,7,2,1
1,1.652173913,12.6956521739,0.5652173913,13,1,6,292,15,0,23,0,14,108,78,1
0,1.25,4.75,0.5,2,0,3,19,1,0,4,0,3,8,6,1
1,2,7.4285714286,0.4285714286,1,0,3,52,1,0,7,1,6,13,3,1
7,1.6666666667,9.5,1.1666666667,2,0,5,57,0,0,6,0,6,9,10,1
3,1,3.3333333333,0.6666666667,1,0,5,40,5,0,12,4,10,35,5,1
0,1,1,0.5,1,0,2,2,1,0,2,1,2,4,2,1
11,1.4594594595,8.8108108108,1.5135135135,10,0,3,326,4,2,37,0,31,125,30,0
6,1.1666666667,2.5,0.5,1,1,11,30,0,4,12,0,10,14,11,1
21,1,1,0,0,0,4,5,1,3,5,0,4,7,0,1
5,1,1,0.6666666667,0,0,3,3,0,1,3,0,2,3,0,1
31,1.0909090909,2.7272727273,0.3636363636,0,0,8,30,5,5,11,0,10,20,0,1
6,1,2.5,1.6666666667,2,2,6,15,0,5,6,0,5,8,12,1
4,1,2,1,0,2,2,4,0,4,2,0,1,2,0,1
4,1,1.6666666667,1.6666666667,0,2,3,5,0,3,3,0,2,3,0,1
3,1,1.6666666667,1.3333333333,0,2,3,5,0,3,3,0,2,3,0,1
3,1,2,1,0,2,2,4,0,3,2,0,1,2,0,1
2,1,4,0.4,1,1,5,20,0,0,5,0,3,6,5,1
3,1,1,1,0,0,1,1,0,2,1,0,1,1,0,1
0,1,4.1,1,2,0,1,41,0,0,10,0,10,29,2,1
1,3.6,31.4,0.9,18,1,5,314,4,0,10,0,7,52,90,1
1,1.6,8,1,5,0,3,40,3,0,5,3,5,18,15,1
0,1,10,2.5,2,0,2,20,0,0,2,0,2,10,4,1
0,1,1,2.5,2,0,2,2,0,0,2,0,2,6,4,1
2,2,13,2,0,0,2,26,0,0,2,0,2,2,0,1
0,1,6.6666666667,1,1,0,3,20,0,0,3,0,3,4,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,1,5.1666666667,0.3333333333,0,0,6,31,10,0,6,10,6,11,0,1
3,1,1,0,0,0,1,1,0,3,1,0,1,1,0,1
0,1.1666666667,5,1,1,0,6,30,2,0,6,0,6,7,6,1
26,1.0222222222,1.9111111111,0.6,3,0,43,86,7,1,45,0,43,62,129,1
132,1.4150943396,4.679245283,0.6226415094,10,0,41,248,16,6,53,0,48,113,410,0
31,1.1,3.7,0.8,1,1,10,37,4,7,10,0,8,12,10,1
32,2,7.15,0.75,11,1,14,143,6,6,20,0,14,58,154,0
16,1,3.4,1.2,0,1,5,17,1,5,5,0,3,5,0,1
17,1.1111111111,3.5555555556,1,2,1,9,32,5,5,9,0,6,14,18,1
0,1,4,0,0,0,1,4,5,0,1,5,1,1,0,1
1,10.6666666667,63.3333333333,1.6666666667,15,0,1,190,0,0,3,0,3,47,15,1
0,3.7272727273,24,0.6363636364,9,2,4,264,11,0,11,0,7,99,36,1
0,1.5833333333,10.1666666667,0.9166666667,8,3,6,122,2,0,12,0,12,41,48,1
0,1,30,3,5,0,1,30,0,0,1,0,1,10,5,1
0,1,2.5,0.6666666667,2,2,6,15,0,0,6,0,6,8,12,1
0,1,2.5,0.6666666667,2,3,5,15,0,0,6,0,6,10,10,1
0,1.7142857143,5,1.8571428571,4,0,7,35,0,0,7,0,7,14,28,1
0,1.1,4.3,0.8,3,2,9,43,0,0,10,0,10,16,27,1
0,1.1,4.3,0.8,3,3,9,43,0,0,10,0,10,16,27,1
0,1,17,3.5,3,0,2,34,0,0,2,0,2,8,6,1
0,1,7,1.5,0,1,2,14,2,0,2,2,2,4,0,1
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,1.625,7.125,0.375,1,0,2,57,2,0,8,0,7,24,2,1
0,2,10.3333333333,2.3333333333,5,0,2,31,3,0,3,0,3,25,10,1
0,4,41.125,0.75,17,2,6,329,1,0,8,0,8,81,102,1
0,1.5,6.5,0,0,1,2,13,4,0,2,4,2,2,0,1
0,1,1,0,0,1,1,1,2,0,1,2,1,1,0,1
0,2.2222222222,20.1111111111,0.7777777778,15,3,4,181,5,0,9,1,8,65,60,1
0,2,9,3,0,0,1,9,0,0,1,0,1,2,0,1
12,2.0277777778,15.9166666667,0.7361111111,23,2,48,1146,20,0,72,0,66,254,1104,0
1,3,68.5,1,7,0,2,137,5,0,2,5,2,16,14,1
27,1,1.4444444444,0.4444444444,1,0,8,13,2,11,9,1,9,12,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2.5833333333,15,1.6666666667,4,0,2,180,2,2,12,0,8,41,8,1
10,1.1818181818,6.0909090909,1.1818181818,4,1,4,67,2,4,11,0,11,43,16,1
2,1.25,9.25,1,2,2,3,37,1,0,4,0,4,16,6,1
1,1.1666666667,7.1666666667,1.5,2,2,6,43,0,0,6,0,6,20,12,1
1,1.25,8.5,1.25,2,2,4,34,0,0,4,0,4,14,8,1
0,1.3333333333,7.3333333333,1.3333333333,2,2,3,22,0,0,3,0,3,9,6,1
2,1.4,8.6,1,1,1,2,43,3,0,5,0,5,19,2,1
1,1,6,2.5,0,0,2,12,5,0,2,5,2,2,0,1
1,7.6,56,3.2,17,0,2,280,3,0,5,0,4,96,34,1
3,2,12,3,7,0,6,72,1,0,6,1,6,24,42,1
6,3.75,25,0.875,13,0,4,200,5,3,8,0,6,47,52,1
0,1,4.8,1.2,5,1,5,24,0,0,5,0,4,15,25,1
0,7.4,67.4,1,15,1,3,337,2,0,5,0,3,63,45,1
0,1.2857142857,9.7142857143,1.8571428571,7,1,4,68,2,0,7,0,6,40,28,1
0,1.9,11.4,0.7,9,2,5,114,1,0,10,0,9,44,45,1
1,1,5.1428571429,1,1,0,3,36,3,0,7,0,7,17,3,1
0,3.0666666667,21,0.8666666667,22,3,3,315,6,0,15,0,15,124,66,1
3,1.1666666667,4,1,0,0,3,24,2,0,6,2,6,12,0,1
1,1.8888888889,10.7777777778,1.5555555556,8,1,3,97,3,0,9,0,5,43,24,1
1,2,13.3333333333,1.4166666667,16,3,7,160,4,0,12,0,12,73,112,1
1,1,1,1,0,0,5,5,0,1,5,0,5,5,0,1
5,1.2142857143,4.2857142857,0.5714285714,0,1,14,60,6,3,14,0,12,15,0,1
0,9,43,2,6,0,1,43,0,0,1,0,1,10,6,1
6,4.75,25.5,1.25,10,0,1,102,1,0,4,0,3,38,10,1
1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
5,1,2,2.3333333333,0,0,6,12,0,0,6,0,6,6,0,1
0,1,4.5,1,1,0,1,9,2,0,2,0,2,8,1,1
0,3,8,2,0,0,1,8,0,0,1,0,1,2,0,1
9,2.2857142857,19.5,1.5,12,0,3,273,4,2,14,0,6,93,36,1
0,1,3,0,0,0,1,3,4,0,1,4,1,1,0,1
1,2,15,2,2,0,1,15,0,0,1,0,1,4,2,1
3,1.875,14.4375,0.875,4,0,7,231,5,0,16,0,13,69,28,1
2,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1
0,3,12.5,2,4,0,2,25,0,0,2,0,2,6,8,1
3,1.5789473684,5.8421052632,0.7894736842,4,0,4,111,3,3,19,0,19,56,16,1
0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
0,1.75,5.25,1.25,0,1,2,21,3,0,4,0,4,10,0,1
0,2,6.6666666667,0.8333333333,0,1,1,40,4,0,6,1,6,17,0,1
0,6.75,32.75,1.75,6,0,4,131,0,0,4,0,4,18,24,1
2,1,2,0,0,0,1,2,4,0,1,4,1,1,0,1
0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,1
1,9,60,6,4,0,1,60,0,0,1,0,1,7,4,1
0,26.25,124,1.75,4,0,4,496,0,0,4,0,4,13,16,1
0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,1
0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,1
0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,1
0,1,9,0,0,0,1,9,11,0,1,11,1,1,0,1
0,2.25,10,1.75,4,0,4,40,0,0,4,0,4,14,16,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,2,8.5,1.75,4,0,4,34,0,0,4,0,4,14,16,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,4,21.75,1.75,4,0,4,87,0,0,4,0,4,15,16,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,7,34.75,1.75,3,0,4,139,0,0,4,0,4,15,12,1
1,1,9,0,0,0,1,9,7,0,1,7,1,1,0,1
0,5.25,31.75,1.75,5,0,4,127,0,0,4,0,4,14,20,1
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,3,21,1.75,4,0,4,84,0,0,4,0,4,15,16,1
1,1,5,0,0,0,1,5,3,0,1,3,1,1,0,1
0,1.5,7.25,1.75,7,0,20,145,0,0,20,0,20,63,140,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
2,3,21,1.75,4,0,4,84,0,0,4,0,4,15,16,1
1,1,5,0,0,0,1,5,3,0,1,3,1,1,0,1
0,5.75,28.25,1.75,5,0,4,113,0,0,4,0,4,25,20,1
1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1
0,5.75,32.75,1.75,3,0,4,131,0,0,4,0,4,10,12,1
1,0,0,0,0,0,0,0,12,0,0,12,0,0,0,1
0,2,7.5,1.75,5,0,4,30,0,0,4,0,4,13,20,1
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,1.75,7,1.75,4,0,4,28,0,0,4,0,4,12,16,1
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,7.75,44.25,1.75,7,0,4,177,0,0,4,0,4,25,28,1
1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
1,0,0,0,0,0,0,0,6,0,0,6,0,0,0,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
2,7,32.5555555556,3.6666666667,5,0,9,293,0,0,9,0,9,33,45,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
1,4,13,4,3,0,1,13,3,0,1,3,1,6,3,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,4.5,19.75,1.75,6,0,4,79,0,0,4,0,4,15,24,1
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,3.5,15.25,1.75,4,0,4,61,0,0,4,0,4,15,16,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,5,28,1.75,4,0,4,112,0,0,4,0,4,40,16,1
1,0,0,0,0,0,0,0,15,0,0,15,0,0,0,1
4,7.25,40,2.75,5,0,4,160,0,0,4,0,4,14,20,1
2,0,0,0,0,0,0,0,12,0,0,12,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,13.5,67.25,1.75,5,0,4,269,0,0,4,0,4,22,20,1
1,3,6,1.6666666667,0,0,3,18,5,0,3,5,3,7,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,11,68,1.75,4,0,4,272,0,0,4,0,4,85,16,1
1,0,0,0,0,0,0,0,37,0,0,37,0,0,0,1
5,3,12.5,2,4,0,2,25,1,0,2,1,2,6,8,1
0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,1
0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,1
2,1.6,5.5333333333,0.9333333333,0,0,2,83,3,0,15,0,15,43,0,1
0,1,5,0,0,0,1,5,6,0,1,6,1,1,0,1
0,8.5,40.75,1.75,5,0,4,163,0,0,4,0,4,14,20,1
0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,1
0,2,8.5,1.75,4,0,4,34,0,0,4,0,4,14,16,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,7.5,39.5,1.75,6,0,4,158,0,0,4,0,4,32,24,1
1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1
0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1
1,0,0,0,0,0,0,0,6,0,0,6,0,0,0,1
0,2,8.75,1.75,6,0,4,35,0,0,4,0,4,14,24,1
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,1.75,7.75,1.75,5,0,4,31,0,0,4,0,4,13,20,1
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,3.75,19,1.75,5,0,4,76,0,0,4,0,4,23,20,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1
1,6.2857142857,35.9047619048,2.5238095238,11,0,1,754,0,0,21,0,21,232,11,1
8,3.1904761905,24.3095238095,1.8333333333,18,0,4,1021,0,0,42,0,42,284,72,0
0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1
2,0,0,0,0,0,0,0,10,0,0,10,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
4,1.5,15.5,1.3333333333,4,0,3,93,2,0,6,2,6,22,12,1
2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,7.5,39.3571428571,1.6428571429,19,0,14,551,0,0,14,0,14,108,266,0
3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
2,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
3,1.4,51.4,2.4,8,0,9,514,1,0,10,1,10,69,72,1
5,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
5,0,0,0,0,0,0,0,33,0,0,33,0,0,0,1
1,0,0,0,0,0,0,0,24,0,0,24,0,0,0,1
4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
2,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1
2,0,0,0,0,0,0,0,21,0,0,21,0,0,0,1
2,0,0,0,0,0,0,0,18,0,0,18,0,0,0,1
4,0,0,0,0,0,0,0,19,0,0,19,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,120,4,5,0,1,240,2,0,2,2,2,30,5,1
0,3,114,4,5,0,1,228,2,0,2,2,2,30,5,1
5,2.25,33.5714285714,2.7142857143,18,0,7,940,4,0,28,4,28,244,126,0
1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
3,2.4583333333,21.375,2.0833333333,8,0,6,513,0,0,24,0,24,92,48,1
12,1.8656716418,8.4328358209,1.7313432836,29,3,9,565,2,0,67,1,58,317,261,1
2,1,1,0,0,0,2,2,0,1,2,0,2,2,0,1
0,1,1,0.8888888889,0,4,9,9,1,0,9,1,6,10,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1.8055555556,10.1388888889,0.6666666667,4,0,20,365,2,0,36,2,36,79,80,0
2,2.3333333333,27.5833333333,2.1666666667,4,2,7,331,18,0,12,18,12,36,28,1
2,0,0,0,0,0,0,0,5,0,0,5,0,0,0,1
1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
4,2,11.5,0.5,1,0,2,23,1,0,2,0,2,5,2,1
84,3.3626373626,16.4725274725,1.2637362637,33,0,22,1499,13,0,91,0,86,474,726,0
1,3,17,2,3,0,1,17,0,0,1,0,1,4,3,1
3,1,4,1.25,3,0,3,16,2,1,4,0,4,11,9,1
9,1.6315789474,7.5263157895,0.7368421053,5,2,2,143,4,0,19,0,17,80,10,1
0,2,5.5,1,2,1,1,11,2,0,2,0,2,7,2,1
3,1.2857142857,3.7142857143,0.5714285714,3,1,2,26,2,0,7,0,7,23,6,1
0,1.75,7.25,1.25,1,0,3,58,0,0,8,0,8,14,3,1
60,3.8636363636,19.2727272727,2.8181818182,20,0,12,424,2,12,22,2,22,88,240,0
0,1,1.5,3,0,1,6,9,0,0,6,0,6,6,0,1
3,3.5,16.375,3.25,4,1,1,131,2,0,8,0,8,45,4,1
2,2.5,16.375,3.25,9,1,1,131,2,0,8,0,8,53,9,1
1,5,19,3,4,0,1,19,3,0,1,0,1,8,4,1
7,1.8,8.8,1.7,12,2,2,88,1,2,10,0,3,48,24,1
1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1
0,1.1111111111,2.6666666667,0.4444444444,2,1,2,48,3,0,18,0,17,53,4,1
1,1.25,3.4375,1.0625,1,1,2,55,3,0,16,0,15,44,2,1
69,2.306122449,13.2448979592,2.2346938776,37,2,20,1298,15,8,98,0,80,538,740,0
0,1.1,3.1,0.3,1,0,2,31,4,0,10,0,10,31,2,1
0,1,2,0.5,0,1,2,4,1,0,2,0,2,2,0,1
0,1.5,5,1,1,1,1,10,2,0,2,0,2,8,1,1
9,2,9.5,0.8,6,1,2,95,4,0,10,0,9,39,12,1
0,5.75,36.75,3,2,0,3,147,7,0,4,7,3,19,6,1
2,2.2666666667,8.4,1.0666666667,8,0,8,126,2,0,15,0,15,66,64,1
2,2,8,0.75,4,0,2,32,2,0,4,0,4,20,8,1
4,1,1,0,0,0,1,1,4,0,1,4,1,1,0,1
17,1.1818181818,10,2.1818181818,3,0,6,110,0,0,11,0,11,27,18,1
20,2.0833333333,8.4166666667,1.5833333333,5,3,10,101,0,5,12,0,10,21,50,1
0,1.1666666667,5,1.3333333333,5,4,2,60,2,0,12,1,8,47,10,1
0,1.1132075472,7.641509434,1.8867924528,9,0,25,405,2,0,53,2,53,142,225,0
0,1.625,6.5,1.5,5,4,4,104,5,0,16,0,12,52,20,1
0,2.3,12.1,1.3,7,4,3,121,3,0,10,0,6,49,21,1
3,1.5384615385,6.3076923077,1.8461538462,6,2,3,82,4,0,13,0,11,47,18,1
1,1.2857142857,3.7142857143,0.1428571429,1,1,1,26,3,0,7,0,7,19,1,1
3,2.75,15.0833333333,0.3333333333,5,1,3,181,5,0,12,0,12,53,15,1
2,2,7,0.75,2,0,2,28,3,0,4,0,4,17,4,1
3,1.4666666667,6.8666666667,0.6666666667,3,1,5,103,3,0,15,0,13,38,15,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
2,1.6666666667,4.3333333333,0.3333333333,1,1,1,13,2,0,3,0,3,9,1,1
14,1.5581395349,7.3720930233,2.6046511628,13,2,23,317,4,2,43,0,15,165,299,0
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
1,1,11.7,2.6,2,0,6,117,2,0,10,2,10,25,12,1
11,4.3538461538,27.7384615385,3.2153846154,55,0,35,1803,10,1,65,10,62,509,1925,0
0,3,16.6,1.2,4,0,1,83,11,0,5,0,5,44,4,1
2,1,1,2,0,2,1,1,0,1,1,0,1,1,0,1
3,1,1,1,0,3,4,4,0,2,4,0,2,4,0,1
1,3.2608695652,18.9565217391,2.6956521739,7,0,6,436,4,0,23,0,18,92,42,1
0,1,1.9,1.7,1,4,10,19,0,0,10,0,8,11,10,1
0,1.5,6.5,1.5,1,0,2,26,0,0,4,0,4,8,2,1
6,1.3333333333,6,1.3333333333,2,0,3,18,0,0,3,0,3,6,6,1
7,1.5217391304,11.6086956522,1.5217391304,7,0,23,267,0,0,23,0,23,50,161,1
0,1,1,1.8,0,0,5,5,0,0,5,0,5,5,0,1
99,1.4166666667,6.0833333333,1.25,5,2,12,73,2,10,12,2,11,21,60,1
1,1,3,2,0,0,1,3,0,1,1,0,1,2,0,1
2,2.0909090909,12.6363636364,0.9090909091,7,2,1,139,7,0,11,0,11,68,7,1
0,1,3.3333333333,0.6666666667,2,1,3,10,0,0,3,0,1,6,6,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1.5,7.2222222222,0.5,6,2,1,130,4,0,18,1,18,61,6,1
0,1.0555555556,8.5555555556,1,1,0,4,154,0,0,18,0,18,39,4,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,1,4.5,2,0,0,2,9,0,0,2,0,2,2,0,1
0,1.4545454545,7.2272727273,1.7272727273,7,0,18,159,2,0,22,2,22,40,126,1
11,1.4782608696,21.7391304348,2.6739130435,15,0,8,1000,1,0,46,1,46,195,120,0
0,2.4,14.8,1,3,0,2,74,0,0,5,0,2,19,6,1
1,1,3,0,0,0,1,3,2,0,1,0,1,1,0,1
