"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
0,1.3333333333,4.7619047619,0.8095238095,0,5,21,100,13,4,0,21,1,12,21,0
1,1,4.1428571429,1,2,3,3,29,6,1,0,7,0,7,20,6
0,1,3,0,0,2,2,6,3,0,0,2,0,2,2,0
0,1.5714285714,5.2857142857,1.2857142857,2,2,1,37,11,1,0,7,1,7,21,2
0,1,3,1,0,1,5,15,3,1,0,5,0,1,5,0
0,4.75,14.75,1.25,0,0,4,59,41,0,0,4,0,2,4,0
12,1,1,1,0,3,4,4,1,0,3,4,0,3,4,0
7,1,1,0,0,4,2,2,1,0,3,2,0,1,2,0
1,2.5,7.5,1.5,0,0,1,30,15,1,0,4,0,4,9,0
0,1,3,1,1,1,3,9,3,0,0,3,0,3,4,3
2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
1,1,1,1,0,2,2,2,1,0,1,2,0,1,2,0
0,1.2,6,0.8,1,0,2,30,18,1,0,5,0,5,15,2
0,2,23,3,0,1,1,23,23,0,0,1,0,1,1,0
1,1,3,0,0,0,8,24,3,8,0,8,8,8,16,0
7,1,1.6666666667,0.6666666667,1,0,2,5,3,0,7,3,0,3,5,2
0,1,3,0,0,1,2,6,3,1,0,2,0,2,3,0
1,1,3.7777777778,0.5555555556,1,1,2,34,7,5,0,9,0,9,25,2
0,2,4.5,1.5,1,0,2,9,8,0,0,2,0,1,4,2
0,1,3.4,0.2,1,1,1,17,4,1,0,5,0,5,11,1
0,1.25,5.25,0.75,0,1,1,21,7,2,0,4,0,4,12,0
3,1.4166666667,4.5,0.5,0,3,6,54,9,2,0,12,0,12,20,0
0,2,4.5,1.5,1,0,2,9,8,0,0,2,0,1,4,2
2,1.1428571429,3.2857142857,0.5714285714,0,0,3,23,4,5,0,7,3,7,13,0
1,1.3,4.7,1.1,3,3,1,47,7,1,0,10,0,9,31,3
0,1,3,0,0,2,2,6,3,0,0,2,0,2,2,0
26,1.4891304348,5.1304347826,0.5543478261,6,4,17,472,34,17,1,92,4,81,220,102
0,5,26,0,1,1,1,26,26,1,0,1,0,1,2,1
0,1,3,0,0,1,1,3,3,1,0,1,0,1,1,0
0,1,7,0,0,1,1,7,7,0,0,1,0,1,1,0
1,2,5.6666666667,1.3333333333,0,1,3,17,13,1,1,3,0,3,4,0
0,1,3,2,0,2,1,3,3,0,0,1,0,1,1,0
1,2,23.5833333333,0.9166666667,5,3,12,566,367,3,0,24,0,21,48,60
3,1,1,2,0,0,1,1,1,0,1,1,0,0,1,0
2,2.25,9.7083333333,1.5416666667,4,1,5,233,78,8,0,24,1,17,63,20
4,1.2857142857,4.2857142857,0.8571428571,0,0,2,30,7,2,1,7,0,7,17,0
1,1.6666666667,6.3333333333,1.6666666667,1,1,1,19,12,1,0,3,0,1,8,1
0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
0,2.3953488372,9.023255814,1.1162790698,2,1,43,388,29,7,0,43,1,31,47,86
0,1.3636363636,4.2727272727,0.3636363636,0,0,11,47,14,3,0,11,2,7,11,0
0,1,3.8,2,0,1,5,19,4,1,0,5,0,5,5,0
4,1,1,1,0,1,1,1,1,0,3,1,0,0,1,0
0,2,6,1.3333333333,0,1,2,18,14,0,0,3,0,3,4,0
0,3.8,20.1,2,2,1,1,201,150,6,0,10,2,7,44,2
1,1,5,2,0,1,1,5,5,3,0,1,0,1,3,0
0,1.1428571429,4,0.7142857143,0,1,1,28,7,6,0,7,0,7,17,0
0,2,5.5,1.5,0,1,1,11,7,0,0,2,0,1,3,0
0,3,13,0.3333333333,1,2,3,39,30,1,0,3,1,3,5,3
2,1.3076923077,4.5384615385,0.7692307692,1,1,3,59,9,6,1,13,0,13,36,3
1,1,5,1.3333333333,0,0,2,15,8,0,1,3,0,3,4,0
1,1,1,2,0,2,1,1,1,0,1,1,0,1,1,0
0,1,2,1.5,0,1,2,4,3,0,0,2,0,2,2,0
0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
11,2,8.4642857143,0.25,6,1,4,237,82,11,1,28,0,25,90,24
3,1,1,3,0,0,3,3,1,0,1,3,0,2,3,0
1,1.25,5.5,0.75,2,4,7,44,16,2,0,8,1,7,13,14
0,1,3,1,1,2,2,6,3,0,0,2,0,2,3,2
1,2.5,20.25,1.25,2,1,3,81,59,0,0,4,0,2,8,6
0,1.6666666667,5.3333333333,2,0,1,2,16,9,1,0,3,0,3,5,0
0,1,5.75,1.75,4,2,4,23,11,0,0,4,0,4,16,16
0,1,3,0,0,2,2,6,3,0,0,2,0,2,2,0
1,1.8181818182,6.3636363636,1.2727272727,3,2,1,70,16,3,0,11,0,8,37,3
0,1.125,3.3125,0.3125,0,1,9,53,7,1,0,16,0,16,24,0
3,1.6818181818,42.3181818182,0.5454545455,3,1,4,931,795,7,0,22,0,17,57,12
3,1.4,4.7,0.6,1,0,10,47,17,2,0,10,0,9,11,10
2,1,3.3846153846,0.6153846154,0,0,11,44,6,2,0,13,0,13,18,0
7,2.3333333333,10.2,0.5333333333,1,0,14,153,34,1,0,15,0,13,34,14
0,2,8,1.75,2,1,4,32,13,1,0,4,0,4,8,8
0,1,3.3333333333,0.6666666667,0,0,3,10,4,2,0,3,2,3,3,0
0,2.5,8.3333333333,0.5,3,4,3,50,22,3,0,6,0,3,17,9
1,1.3333333333,4,1.7777777778,0,1,7,36,8,1,0,9,0,4,12,0
0,1,6,2,0,0,1,6,6,2,0,1,0,1,3,0
0,1,3,1,0,1,3,9,3,0,0,3,0,3,3,0
0,2,7,2,0,0,1,7,7,0,0,1,0,0,1,0
4,1.1111111111,3.8888888889,0.7777777778,1,5,6,35,6,2,1,9,1,5,16,6
0,1,3,1,1,1,2,6,3,0,0,2,0,2,3,2
0,2.2,13.2,1.4,1,0,1,66,45,7,0,5,1,4,20,1
2,1.7894736842,4.6315789474,1.0526315789,0,1,17,88,20,10,0,19,0,19,22,0
0,1.5,4,1.5,1,0,2,8,7,0,0,2,0,1,4,2
0,1,3.3333333333,0.6666666667,0,1,3,10,4,1,0,3,0,3,3,0
1,1,1,0,0,2,1,1,1,0,1,1,0,0,1,0
3,0,0,0,0,4,0,0,0,26,0,0,3,0,0,0
1,1,3,0,0,2,3,9,3,0,1,3,0,3,3,0
36,1,1,0.2142857143,0,2,14,14,1,9,4,14,9,13,14,0
0,1,1,0.6666666667,0,2,9,9,1,0,0,9,0,8,9,0
0,2.7777777778,16.5555555556,2,2,0,1,149,58,3,0,9,1,5,36,2
0,1.5,26,1,3,0,5,208,169,2,0,8,2,7,15,15
1,1.1,4.1,1,4,2,7,41,11,1,0,10,0,10,29,28
0,1.5,5.6666666667,0.5,0,1,6,34,17,0,0,6,0,6,6,0
0,1,2,1,0,1,2,4,3,0,0,2,0,1,2,0
0,2.1504424779,9.389380531,0.6371681416,8,5,113,1061,134,21,0,113,3,81,128,904
0,1,3,1.3333333333,1,3,3,9,3,0,0,3,0,3,5,3
0,1,3,1,0,2,2,6,3,0,0,2,0,2,2,0
0,1,4,1.3333333333,2,2,1,12,5,1,0,3,1,3,9,2
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25,1.8205128205,5.7435897436,0.3846153846,3,4,14,224,21,5,2,39,2,37,85,42
0,1,3,1.5,1,1,4,12,4,0,0,4,0,4,5,4
0,1,2,0.5,0,1,2,4,3,0,0,2,0,2,2,0
1,1.6470588235,20.8235294118,0.4117647059,4,5,7,354,239,4,0,17,0,14,48,28
0,1.8,6.2,1.6,1,0,4,31,11,2,0,5,0,3,10,4
0,1,3,0.5,0,1,2,6,3,0,0,2,0,2,2,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1.3333333333,3.6666666667,1,1,5,3,11,5,0,3,3,0,1,7,3
0,1,3.3333333333,0.6666666667,1,6,2,10,4,1,0,3,0,3,7,2
0,1,3.3333333333,0.6666666667,1,6,2,10,4,1,0,3,0,3,7,2
8,1,3,2.25,1,6,1,12,5,2,4,4,0,2,16,1
0,1,3,1.3333333333,1,7,3,9,3,0,0,3,0,2,5,3
0,1,3,1.3333333333,1,7,3,9,3,0,0,3,0,2,5,3
0,1,3,1.3333333333,1,7,3,9,3,0,0,3,0,2,5,3
0,1,3,1.3333333333,1,7,3,9,3,0,0,3,0,2,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.2857142857,17.2857142857,1.1428571429,6,0,1,121,36,2,0,7,0,7,33,6
1,1,1,0,0,0,3,3,1,0,0,3,0,2,3,0
4,1,3,1,0,0,1,3,3,2,2,1,0,1,2,0
1,1.3333333333,5,1.3333333333,2,1,3,15,9,0,0,3,0,1,12,6
1,3,10,1,2,1,2,20,17,0,0,2,0,1,8,4
2,2.5,8,1,0,0,1,16,13,3,0,2,0,2,7,0
3,1,1,1.25,0,0,4,4,1,0,2,4,0,3,4,0
0,1,3,1.2,0,1,1,15,3,1,0,5,0,5,10,0
