"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
21,1,1,0.7333333333,0,0,15,15,1,0,2,15,0,15,15,0
31,2.0357142857,10.1428571429,1.0714285714,5,0,2,284,41,20,0,28,4,24,106,10
0,1,2.3684210526,1.2631578947,2,3,37,90,6,0,0,38,0,37,45,74
0,1,2.5333333333,0.7333333333,1,1,14,38,3,0,0,15,0,15,17,14
0,1,3,1,0,1,3,9,3,0,0,3,0,3,3,0
63,1,1,0,0,0,1,1,1,0,9,1,0,0,1,0
4,1,1,1,0,0,2,2,1,0,1,2,0,2,2,0
1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0
0,1.25,4.75,0.75,1,3,2,19,9,0,0,4,0,4,10,2
0,1.3333333333,5,0.6666666667,1,3,2,15,8,0,0,3,0,3,7,2
4,2,6.4,0.8,2,0,1,32,17,4,0,5,0,5,15,2
7,1,1,1,0,0,1,1,1,0,4,1,0,1,1,0
3,1,1,0.5,0,0,2,2,1,0,1,2,0,1,2,0
3,1,1,1,0,0,1,1,1,0,2,1,0,1,1,0
0,1.0833333333,3.5,1.1666666667,0,1,1,42,8,1,0,12,0,11,24,0
1,1.4,6,0.5,4,3,4,60,33,4,0,10,0,10,30,16
0,1,2.6666666667,1,0,1,3,8,3,0,0,3,0,3,3,0
1,1.5,4.75,0.25,0,5,2,19,11,4,0,4,2,4,8,0
0,2.5,11.5,1,0,0,1,23,19,2,0,2,0,1,6,0
0,2.5,19,1,1,0,1,38,23,4,0,2,0,2,10,1
0,1.5,6,1.375,2,2,5,48,20,3,0,8,0,8,21,10
1,1.8,6.2,0.6,2,1,1,31,19,2,0,5,0,5,14,2
1,1.7142857143,6.5714285714,0.5714285714,2,1,1,46,28,3,0,7,0,7,19,2
0,1,2.375,0.25,0,2,7,19,3,1,0,8,0,7,10,0
0,1.1666666667,2.6666666667,0.5,2,2,6,16,6,2,0,6,2,6,11,12
0,1,2,1.3333333333,0,1,3,6,2,1,0,3,0,3,3,0
0,1.8,9.6,0.8,1,0,2,48,20,3,0,5,0,1,17,2
0,1.7142857143,5.7142857143,0.7142857143,0,1,1,40,17,4,0,7,2,7,19,0
15,2.0476190476,7.5714285714,0.5714285714,4,2,6,159,20,3,2,21,0,13,67,24
1,3.6764705882,22.0588235294,1.7058823529,7,1,22,750,108,37,0,34,0,14,114,154
0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
0,1,3.5,0.5,0,1,2,7,4,0,0,2,0,1,2,0
