"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
2,1.25,4,0.375,0,2,3,32,10,2,0,8,0,8,14,0
1,1.5,8,0,2,4,2,48,22,5,0,6,0,6,20,4
2,1,1,0,0,0,3,3,1,0,1,3,0,2,3,0
30,1,1,0,0,0,1,1,1,0,2,1,0,0,1,0
34,1,1,0.25,0,1,4,4,1,0,8,4,0,3,4,0
7,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0
0,1,2.75,0.25,0,1,4,11,3,1,0,4,1,2,4,0
0,1,3,0.8333333333,0,1,6,18,4,1,0,6,1,4,6,0
0,1,2.8,0,2,1,5,14,3,1,0,5,1,3,7,10
1,1.3703703704,16.3703703704,0.1481481481,22,0,1,442,42,0,1,27,0,24,165,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,0,0,0,2,6,3,1,0,2,1,2,2,0
0,1,3,0,0,0,2,6,3,1,0,2,1,2,2,0
0,1,3,0,0,0,2,6,3,1,0,2,1,2,2,0
1,1,3.2,0,0,3,4,16,4,1,0,5,0,5,7,0
0,1,2.5,0.5,0,0,2,5,3,1,0,2,0,2,2,0
0,1,2.5,0.5,0,0,2,5,3,0,0,2,0,2,2,0
0,1,3,1.5,0,0,2,6,3,0,0,2,0,2,2,0
0,1,1,0.5,0,0,2,2,1,0,0,2,0,2,2,0
0,1,3,2,0,0,1,3,3,0,0,1,0,1,1,0
0,1,2,1.5,0,0,2,4,3,0,0,2,0,2,2,0
1,1,3.5,5.5,0,0,2,7,4,0,0,2,0,2,2,0
0,1,3,0.5,0,0,1,6,3,1,0,2,0,2,4,0
1,2,6,1,0,0,1,6,6,0,0,1,0,1,1,0
1,1,3,0,0,0,3,9,3,3,0,3,3,3,6,0
0,1,2.6666666667,0.3333333333,0,0,3,8,3,0,0,3,0,3,3,0
0,1,2.6666666667,0.3333333333,0,0,3,8,3,0,0,3,0,3,3,0
2,3.5,23.5,2,0,0,1,47,37,0,2,2,0,1,3,0
1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0
0,1,3,0,0,2,1,9,3,1,0,3,0,3,6,0
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,2,9,1,1,0,1,9,9,1,0,1,1,1,2,1
0,1,2.75,0.25,0,1,4,11,3,0,0,4,0,4,4,0
3,1,1,0,0,0,2,2,1,0,1,2,0,1,2,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0.5,0,0,2,6,3,1,0,2,0,2,2,0
0,1,3,0,0,0,2,6,3,2,0,2,1,2,2,0
0,1,7,0.25,4,0,4,28,10,0,0,4,0,4,12,16
2,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0
0,1,2,0,0,1,1,2,2,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,2,0,0,1,4,4,0,0,1,0,1,1,0
