"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
0,1.3333333333,6,0.6666666667,1,2,3,18,9,6,0,3,1,3,6,3
0,1.25,5.25,1.25,1,4,4,21,9,3,0,4,1,3,9,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
0,2,7,1.5,1,2,2,14,11,0,0,2,0,2,3,2
0,1.25,5.25,1.25,1,3,4,21,9,9,0,4,1,3,9,4
0,2.6666666667,16.6666666667,1.6666666667,2,1,1,50,26,2,0,3,1,1,11,2
0,1,4,1,1,5,2,8,5,1,0,2,0,0,4,2
0,1,6,1,1,5,1,6,6,1,0,1,1,1,3,1
2,1,3.75,2,3,4,4,15,5,0,2,4,0,4,10,12
2,1.5,11,3,1,4,2,22,19,0,2,2,0,1,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.3333333333,6,0.6666666667,1,2,3,18,9,5,0,3,1,3,6,3
0,1,5.3333333333,0.6666666667,1,2,3,16,7,3,0,3,1,3,6,3
0,1.25,5.25,1.25,1,3,4,21,9,4,0,4,1,3,9,4
0,1.3333333333,6,0.6666666667,1,2,3,18,9,7,0,3,1,3,6,3
0,1.25,5.25,1.25,1,4,4,21,9,3,0,4,1,3,9,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.3333333333,6,0.6666666667,1,2,3,18,9,5,0,3,1,3,6,3
0,1.5,7.5,0.5,1,2,2,15,9,6,0,2,1,2,5,2
0,1.25,5.5,0.75,1,2,4,22,8,21,0,4,0,3,12,4
0,1,3,0.5,0,1,1,6,3,1,0,2,0,2,4,0
0,1,3,0.5,0,1,1,6,3,1,0,2,0,2,4,0
0,1,12.96,0,0,0,1,324,75,2,0,25,0,25,75,0
0,1,12.7142857143,0.2857142857,3,3,7,89,25,2,0,7,0,6,12,21
0,1.75,27.25,0,4,2,2,109,75,0,0,4,0,2,19,8
0,1,26.8,0,1,2,5,134,34,0,0,5,0,5,10,5
0,1,21.25,0,1,2,4,85,23,9,0,4,0,4,8,4
0,1,22.25,0,4,2,3,89,27,11,0,4,0,3,27,12
0,1,22.5,0,4,2,4,135,28,21,0,6,0,6,53,16
4,1.1379310345,5.9310344828,3,1,1,4,172,22,1,3,29,0,1,70,4
4,1.1612903226,10.1290322581,1.935483871,1,1,12,314,22,1,3,31,0,1,70,12
0,1.8333333333,17.5,0,4,1,2,105,27,1,0,6,0,5,23,8
5,1,1,0.3333333333,0,0,3,3,1,0,1,3,0,2,3,0
0,2.7058823529,11.7647058824,1.7647058824,6,1,4,200,47,2,0,17,0,9,69,24
0,1,1,3.3333333333,0,1,6,6,1,2,0,6,1,6,6,0
0,1,1,1.125,0,0,8,8,1,1,0,8,0,8,8,0
0,1,3,1,0,1,2,6,3,0,0,2,0,2,2,0
