"acc","accm","amloc","anpm","anpm_kurtosis","cbo","dit","dit_kurtosis","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
12,1,1,1.3333333333,,0,0,,3,3,1,4,4,3,4,3,3,0
10,1.6,6.6,0.6,,1,3,,1,33,21,2,5,5,0,5,12,1
22,2.9090909091,14.7272727273,0.8181818182,,1,2,,2,162,125,5,10,11,0,11,31,2
31,1.6842105263,6.8421052632,0.8421052632,,0,1,,2,130,19,10,3,19,0,11,70,0
0,1.9230769231,8.3846153846,0.4615384615,,1,3,,1,109,73,6,0,13,0,13,33,1
0,1,3.6666666667,0.3333333333,,0,3,,1,11,5,1,0,3,0,3,6,0
0,1.9,7,0.4333333333,,1,3,,3,210,60,14,0,30,0,28,85,3
2,1,3,0.5,,0,0,,2,12,3,2,0,4,0,4,8,0
0,1.6774193548,5.1290322581,0.4193548387,,0,1,,1,159,51,13,0,31,0,27,77,0
0,2.1111111111,8.3333333333,0.7777777778,,3,3,,1,75,42,3,0,9,0,8,29,3
0,1.2380952381,4.0952380952,0.4285714286,,0,1,,1,86,14,9,0,21,0,19,52,0
0,2,8,1,,2,3,,1,32,14,1,0,4,0,3,15,2
0,1.8571428571,7.7142857143,0.8571428571,,2,3,,1,54,27,2,0,7,0,6,24,2
0,4.2,17.2,1.6,,2,3,,1,86,38,1,0,5,0,3,20,2
0,1.6363636364,6.2727272727,0.9090909091,,1,3,,1,69,17,4,0,11,0,9,32,1
12,2.625,9.2,0.9,,1,2,,1,368,68,16,6,40,2,33,116,1
0,2,8.5,1.5,,2,3,,1,17,9,0,0,2,0,1,7,2
0,1.4,5.6,0.4,,1,3,,1,28,16,2,0,5,0,5,12,1
0,1.6666666667,7.3333333333,0.3333333333,,1,3,,1,22,16,1,0,3,0,3,7,1
0,1.2857142857,5.1428571429,0.4285714286,,1,3,,1,36,18,3,0,7,0,7,17,1
0,1,6,0,,0,3,,1,6,6,0,0,1,0,1,1,0
0,1,6,0,,1,4,,1,6,6,0,0,1,0,1,2,1
0,1.6666666667,7.3333333333,0.3333333333,,1,3,,1,22,16,1,0,3,0,3,7,1
0,1,6,0,,0,3,,1,6,6,0,0,1,0,1,1,0
0,1.25,5,0.5,,1,4,,1,20,8,1,0,4,0,4,9,1
0,1,6,0,,1,4,,1,6,6,0,0,1,0,1,2,1
0,1,6,0,,1,4,,1,6,6,0,0,1,0,1,2,1
0,1,6,0,,1,4,,1,6,6,0,0,1,0,1,2,1
0,2.3333333333,14.6666666667,0.3333333333,,2,2,,1,44,38,1,0,3,0,3,11,2
2,1,1,2,,0,0,,1,1,1,0,1,1,0,1,1,0
8,1,1,2,,0,0,,3,3,1,0,1,3,0,3,3,0
12,3.0967741935,14.935483871,1,,16,4,,3,463,172,16,6,31,0,24,133,48
0,6,43.5,1,,7,5,,2,87,84,1,0,2,0,1,21,14
1,1.8,10.95,0.8,,7,5,,4,219,74,10,0,20,0,14,74,28
1,4.8333333333,29,1.5,,4,0,,1,174,117,16,0,6,0,6,57,4
1,1.6666666667,7.6666666667,1,,0,0,,1,23,15,4,0,3,0,3,10,0
0,6.3333333333,40.75,1.3333333333,,15,5,,2,489,217,3,0,12,0,5,98,30
0,4,23.5,1,,4,5,,2,47,44,0,0,2,0,1,8,8
1,1.1052631579,3.4736842105,0.5789473684,,0,0,,9,66,8,9,0,19,0,19,38,0
2,3.4666666667,19.4666666667,1.7333333333,,7,4,,3,292,70,4,1,15,0,7,84,21
1,1.4,5.4,1.1,,1,0,,2,54,11,6,0,10,0,10,29,2
0,4.1111111111,25.8888888889,0.5555555556,,8,5,,3,233,175,4,0,9,0,7,39,24
0,6,46.5,1,,6,5,,2,93,90,0,0,2,0,1,11,12
8,1,1,0.625,,0,0,,8,8,1,0,1,8,0,8,8,0
2,1,1,0.1666666667,,0,0,,6,6,1,0,1,6,0,6,6,0
5,1,1,2,,0,1,,1,1,1,0,2,1,0,1,1,0
1,1,1,1,,0,0,,1,1,1,0,1,1,0,1,1,0
0,1,1,1,,0,1,,1,1,1,0,0,1,0,1,1,0
0,1,3,1,,0,1,,4,12,3,1,0,4,0,4,4,0
1,1.3636363636,5.3636363636,0.4545454545,,2,1,,2,59,13,5,0,11,0,11,30,4
9,1.5151515152,10.9393939394,0.4545454545,,6,3,,8,722,247,27,0,66,1,57,198,48
0,10.5625,74.9375,1.875,,22,2,,2,1199,268,9,0,16,1,8,202,44
1,2.25,13.6666666667,0.75,,1,1,,3,164,30,1,0,12,0,9,30,3
1,1,3.6,0.7,,1,1,,2,36,4,1,0,10,0,7,25,2
0,1,5.3333333333,0.3333333333,,0,1,,1,16,8,2,0,3,0,3,6,0
1,2.0769230769,8.7692307692,0.5384615385,,1,1,,3,114,68,4,0,13,0,11,38,3
1,1.3793103448,5.3103448276,0.8965517241,,1,1,,2,154,13,3,0,29,0,26,77,2
0,0,0,0,,0,1,,0,0,0,0,0,0,0,0,0,0
1,1.976744186,9.488372093,0.7906976744,,2,1,,43,408,35,2,0,43,0,42,78,86
0,1,3.5,0.5,,0,1,,2,7,4,1,0,2,0,2,2,0
0,1.5,6.5,1.5,,0,1,,2,13,8,3,0,2,0,1,2,0
31,1,1,0.5,,0,0,,2,2,1,0,2,2,0,2,2,0
93,1,1,0.6060606061,,0,1,,33,33,1,4,5,33,4,33,33,0
4,1,3.6,0.6,,0,1,,1,18,5,3,0,5,0,5,12,0
5,1,1,1,,0,0,,1,1,1,0,5,1,0,1,1,0
4,1,1,0.5,,0,0,,2,2,1,0,2,2,0,2,2,0
51,1,1,0.6514285714,,0,2,,175,175,1,4,2,175,4,175,175,0
1,1.6,5.4,1.2,,0,1,,3,27,8,1,0,5,0,5,10,0
5,2.5901639344,15.9836065574,0.8524590164,,19,1,,13,975,106,17,1,61,0,48,263,247
1,1,6,0,,2,0,,1,6,6,2,0,1,2,1,5,2
0,2.1896551724,9.7586206897,0.9655172414,,1,1,,1,566,27,3,0,58,0,48,224,1
3,6.7647058824,46.7647058824,1.8235294118,,11,1,,2,795,155,11,0,17,0,4,141,22
0,1,4,1,,1,1,,1,8,4,2,0,2,0,1,7,1
0,1,4,1,,1,1,,1,8,4,2,0,2,0,1,7,1
0,1,4,1,,1,1,,1,8,4,2,0,2,0,1,7,1
1,1,6,3,,0,0,,1,6,6,7,0,1,0,0,4,0
3,3.5384615385,32.6923076923,0.6923076923,,4,1,,12,425,124,13,0,13,1,5,20,48
3,2.4666666667,13.8,0.2,,7,1,,1,207,37,9,0,15,0,7,87,7
2,8.1428571429,36.4285714286,1.5714285714,,6,0,,3,255,127,1,0,7,0,2,29,18
0,2.8333333333,12,1.0833333333,,4,0,,1,144,28,3,0,12,0,12,57,4
2,2.7222222222,12.1388888889,0.7222222222,,3,1,,4,437,48,15,0,36,0,21,113,12
0,3,10.25,0,,1,1,,1,41,17,4,0,4,0,3,21,1
0,1.8571428571,5.9047619048,1.380952381,,0,1,,2,124,7,1,0,21,0,19,44,0
0,1,3,0,,0,1,,2,6,3,2,0,2,0,2,4,0
0,1.6923076923,7.3076923077,0.0769230769,,1,1,,1,95,10,1,0,13,0,13,38,1
1,1.9166666667,7.4166666667,0.5,,2,1,,1,89,26,2,0,12,0,12,35,2
0,1.7142857143,9,1,,0,1,,1,63,16,2,0,7,0,6,16,0
0,1.6666666667,5.4444444444,1,,0,1,,2,49,7,1,0,9,0,8,18,0
0,2.2,9.3333333333,0.8,,5,0,,1,140,30,3,0,15,0,15,65,5
0,1.6,7,0.6666666667,,1,1,,7,105,63,7,0,15,0,15,36,7
0,2.6,8.4,0.6,,0,1,,1,42,24,2,0,5,0,5,13,0
0,2.7692307692,17.8461538462,0.3076923077,,3,1,,1,232,72,16,0,13,0,10,75,3
2,2.8928571429,15.5357142857,0.7142857143,,12,3,,1,435,52,12,0,28,0,23,190,12
0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0
0,3,16,1,,2,0,,1,32,28,2,0,2,0,2,8,2
0,1,3.5,0.5,,0,1,,1,7,4,1,0,2,0,1,4,0
0,1,3,0,,0,1,,1,3,3,0,0,1,0,1,1,0
1,1,3,0.8333333333,,0,0,,1,18,3,1,0,6,0,6,12,0
21,2.9787234043,14.3829787234,0.4893617021,,12,3,,2,676,45,23,4,47,0,35,215,24
0,1,3.5,0.5,,1,1,,1,7,4,1,0,2,0,1,5,1
0,5.5,22,0.5,,3,0,,1,44,32,0,0,2,0,1,11,3
0,1,3.5,0.5,,1,1,,1,7,4,1,0,2,0,2,5,1
0,1.5,4.5,0.5,,1,1,,1,9,6,1,0,2,0,2,6,1
0,1,5,1,,1,1,,1,10,5,3,0,2,0,2,8,1
0,4.125,23.0416666667,2.1666666667,,2,1,,2,553,161,14,0,24,0,5,91,4
1,1,4,0.8,,0,0,,1,20,8,4,0,5,0,5,13,0
0,3,18,1,,2,1,,1,18,18,2,0,1,0,1,4,2
0,2,12.12,0.52,,3,1,,1,303,244,14,0,25,0,25,68,3
1,7.5555555556,34.8518518519,1,,15,1,,1,941,127,12,0,27,0,22,278,15
7,2.33,12.5333333333,0.5966666667,,32,4,,48,3760,310,127,1,300,0,278,1215,1536
1,2,11.75,0.75,,0,0,,1,47,24,3,0,4,0,4,14,0
0,2,12.5,1.5,,8,4,,4,50,36,0,0,4,0,4,20,32
2,2.1666666667,9.8888888889,0.5,,10,4,,9,178,59,5,0,18,0,14,60,90
0,1,4,1.3333333333,,0,1,,3,12,5,0,0,3,0,3,3,0
1,2.8333333333,10.5,1,,6,1,,1,63,14,4,0,6,0,5,38,6
0,1.6666666667,10,1.6666666667,,4,4,,3,30,20,1,0,3,0,3,9,12
3,1.7333333333,8.8222222222,0.4,,8,4,,22,397,32,20,0,45,0,43,131,176
0,3,9,1,,4,1,,1,9,9,0,0,1,0,1,6,4
0,6.125,51.875,1.875,,12,4,,3,415,95,5,0,8,0,3,87,36
0,1,3.5,0.5,,0,1,,1,7,4,1,0,2,0,1,4,0
0,3.4705882353,14.5294117647,0.2941176471,,4,2,,3,247,53,4,0,17,0,13,71,12
0,2.4871794872,12.5897435897,0.3846153846,,9,3,,6,491,120,21,0,39,0,32,141,54
1,2.9615384615,14.3461538462,0.4230769231,,9,3,,3,373,54,12,0,26,0,21,134,27
1,1.3157894737,4.2631578947,0.4473684211,,3,3,,7,162,12,12,0,38,0,32,93,21
3,2.55,14.025,0.525,,6,4,,80,1122,130,38,1,80,0,72,104,480
0,1.4,4.6,0.4,,0,1,,1,23,8,2,0,5,0,5,11,0
1,5.5454545455,37.5454545455,0.7272727273,,13,4,,4,413,231,6,0,11,0,9,72,52
0,3.6666666667,15.2222222222,1.2222222222,,14,1,,1,137,34,3,0,9,0,2,56,14
2,1.1111111111,4.5555555556,0.4444444444,,0,1,,3,41,17,5,0,9,0,9,18,0
1,2.8888888889,9.8888888889,0.4444444444,,1,2,,1,89,34,4,0,9,0,9,27,1
4,2.4285714286,9.2857142857,0.4285714286,,1,2,,3,65,23,3,0,7,0,7,16,3
3,2.3333333333,7.8666666667,0.7333333333,,1,2,,2,118,41,5,0,15,0,15,42,2
0,2.8888888889,9.7777777778,0.4444444444,,1,2,,1,88,34,4,0,9,0,9,27,1
3,2.5454545455,8.6363636364,0.4545454545,,1,2,,1,95,37,5,0,11,0,11,32,1
0,2,8.4,0.4,,1,2,,5,42,16,2,0,5,0,5,8,5
2,2.5714285714,8.8571428571,0.4285714286,,1,2,,1,62,27,3,0,7,0,7,18,1
3,2.275862069,7.5172413793,0.6206896552,,1,2,,3,218,65,9,0,29,0,29,83,3
1,1,3.8,0.8,,0,1,,2,19,7,2,0,5,0,5,9,0
4,1.3333333333,7.2222222222,0.4444444444,,0,1,,1,65,16,4,0,9,0,9,21,0
8,1.1052631579,4.1052631579,0.5263157895,,1,1,,8,78,11,11,0,19,0,19,41,8
6,2.4166666667,9.0833333333,0.3333333333,,0,1,,2,109,20,13,0,12,5,12,42,0
12,1,1,0.6666666667,,0,0,,3,3,1,0,1,3,0,3,3,0
0,1,3.1666666667,0.6666666667,,0,1,,2,19,4,3,0,6,0,6,12,0
1,1,2.1666666667,0.5,,0,0,,12,52,5,12,0,24,0,24,48,0
4,2.3076923077,8.2307692308,0.6923076923,,0,1,,2,107,28,5,0,13,0,13,41,0
0,2.7777777778,9.6666666667,0.4444444444,,1,2,,1,87,34,4,0,9,0,9,26,1
1,2.8571428571,10,0.4285714286,,1,2,,1,70,27,3,0,7,0,7,20,1
1,2.5,8,0.5,,0,1,,1,80,41,5,0,10,0,10,26,0
9,2.7169811321,14.7924528302,0.7547169811,,9,3,,4,784,53,16,0,53,0,39,248,36
30,2.125,6.5,0.6875,,0,1,,2,104,48,7,10,16,0,15,43,0
3,2.7,9.65,0.65,,0,1,,5,193,22,7,0,20,0,20,43,0
6,3.4285714286,13.9523809524,0.8571428571,,1,1,,2,293,48,7,0,21,0,19,53,2
0,1.2,5,0.4,,0,1,,1,25,13,3,0,5,0,5,11,0
2,1.0666666667,3.4333333333,0.5333333333,,1,1,,15,103,10,17,0,30,0,30,62,15
1,1,3.0555555556,0.5,,0,0,,9,55,4,9,0,18,0,18,36,0
0,2.25,11.25,0.75,,1,0,,2,45,22,2,0,4,0,2,10,2
4,1,1,0,,0,0,,2,2,1,0,2,2,0,2,2,0
6,1,1,0.5,,0,2,,6,6,1,0,1,6,0,6,6,0
2,1,1,1.5,,0,1,,2,2,1,0,1,2,0,2,2,0
0,2,7.5,1.25,,2,2,,2,30,12,3,0,4,0,3,11,4
0,1.6666666667,7.3333333333,1.3333333333,,0,1,,1,22,14,1,0,3,0,3,6,0
0,2.3,13.1,0.8,,2,2,,3,131,61,6,0,10,0,7,25,6
0,1.5555555556,7.7777777778,1.1111111111,,0,1,,4,70,32,3,0,9,0,8,15,0
3,3.6666666667,18.375,1.0833333333,,5,2,,3,441,114,11,0,24,0,11,99,15
0,1,3.5,0.5,,0,0,,1,14,5,2,0,4,0,4,10,0
1,1,4,0.5,,0,0,,1,16,6,2,0,4,0,4,10,0
3,1.4615384615,5.0769230769,0.8461538462,,1,1,,3,66,7,7,0,13,0,13,35,3
0,1.0303030303,4.1515151515,1.2121212121,,2,1,,1,137,7,3,0,33,0,32,103,2
0,1.0416666667,4.2083333333,0.9583333333,,2,1,,3,101,7,3,0,24,0,23,72,6
0,1.6,7,1.2,,0,2,,3,35,11,1,0,5,0,2,8,0
12,1.75,5.75,0.25,,2,1,,2,23,16,1,6,4,0,2,9,4
0,1,4.6666666667,1.6666666667,,1,3,,3,14,6,1,0,3,0,2,6,3
0,1,4.6666666667,1.6666666667,,1,3,,3,14,6,1,0,3,0,2,6,3
0,2.3928571429,9.75,0.7857142857,,2,1,,2,273,105,23,0,28,0,25,105,4
1,1.5714285714,5.6666666667,0.7142857143,,0,1,,1,119,20,8,0,21,0,20,51,0
0,5.6,37.2,1.2,,2,1,,3,186,161,4,0,5,0,3,15,6
1,1,3,0,,0,0,,1,3,3,3,0,1,0,0,4,0
4,1.8333333333,7.0833333333,1.25,,2,2,,3,85,18,4,2,12,0,7,28,6
0,1.2857142857,3.5714285714,0.8571428571,,0,2,,2,25,15,3,0,7,0,5,15,0
0,2,12.4,1.4,,0,1,,3,62,37,4,0,5,0,3,11,0
0,0,0,0,,0,0,,0,0,0,28,0,0,28,0,0,0
7,1,1,0.4545454545,,0,1,,11,11,1,0,1,11,0,11,11,0
1,2.5625,14.75,2.1875,,6,5,,2,236,42,3,0,16,0,2,106,12
0,6.25,23,1.25,,6,2,,2,92,50,2,0,4,0,3,33,12
2,1.0476190476,3.7142857143,0.5238095238,,0,2,,6,78,9,18,0,21,6,21,48,0
1,3,18,1.3333333333,,0,0,,1,54,37,6,0,3,0,3,14,0
2,2,7.125,0.25,,4,1,,6,57,49,10,0,8,0,8,29,24
0,3,18,1,,2,1,,1,36,33,5,0,2,0,2,13,2
1,0,0,0,,0,0,,0,0,0,2,0,0,2,0,0,0
3,1,1,1,,0,0,,2,2,1,0,2,2,0,2,2,0
0,9,47,1,,3,1,,1,141,94,6,0,3,0,2,24,3
12,1,1,0.6875,,0,1,,16,16,1,0,1,16,0,16,16,0
2,1,1,0.7142857143,,0,1,,7,7,1,0,1,7,0,7,7,0
8,1.4444444444,3.5555555556,0.8888888889,,1,1,,8,32,11,2,4,9,0,9,14,8
7,1,1,0.7272727273,,0,1,,11,11,1,0,1,11,0,11,11,0
11,1,1,0.4,,0,1,,5,5,1,0,4,5,0,5,5,0
4,1,3,0.4,,0,2,,3,15,3,3,3,5,0,5,9,0
0,1,38.6666666667,0.6666666667,,2,2,,2,116,106,1,0,3,0,3,9,4
2,1,1,0.5,,0,1,,2,2,1,0,1,2,0,2,2,0
3,1,1,0.5,,0,1,,2,2,1,0,2,2,0,2,2,0
0,2.4285714286,8.5714285714,0.4285714286,,6,5,,4,60,19,3,0,7,0,5,27,24
0,1.5,4.8333333333,0.5833333333,,3,2,,9,58,8,2,0,12,0,10,25,27
0,2.90625,12.25,0.75,,15,2,,5,392,74,15,0,32,0,25,176,75
2,1,1,1,,0,0,,2,2,1,0,1,2,0,2,2,0
2,1,3.9090909091,0.6363636364,,1,3,,3,43,8,7,0,11,0,11,26,3
1,3.75,20.75,1,,3,0,,1,166,69,15,0,8,1,6,59,3
1,1,3.8571428571,0.8571428571,,0,2,,1,27,9,5,0,7,0,7,17,0
1,2.75,10.5,0.75,,3,0,,1,42,27,4,0,4,0,3,20,3
0,2,5,2,,0,0,,1,5,5,0,0,1,0,1,1,0
1,1.625,6.125,0.375,,0,0,,1,49,20,3,0,8,0,7,22,0
0,1.4285714286,6.0476190476,0.4285714286,,10,5,,9,127,26,7,0,21,0,19,77,90
5,1.3571428571,5.2857142857,0.7142857143,,3,4,,6,74,14,4,2,14,0,13,48,18
0,3.6666666667,16,0.6666666667,,6,2,,3,48,42,1,0,3,0,3,15,18
1,2.5952380952,10.9285714286,0.7142857143,,17,5,,20,918,77,37,0,84,1,57,404,340
2,2.6666666667,11.0555555556,1,,7,1,,2,199,51,17,0,18,12,16,110,14
1,1.2307692308,5.8461538462,0.8461538462,,0,0,,2,76,12,4,0,13,0,13,44,0
3,2.2,8.3636363636,0.9818181818,,8,2,,14,460,47,7,0,55,1,47,222,112
0,2.6666666667,12.0555555556,1.1666666667,,12,4,,2,217,44,6,0,18,1,9,103,24
0,3.6,12.4,0.4,,10,2,,3,62,42,3,0,5,0,5,40,30
2,2.0909090909,8.4545454545,0.8181818182,,3,0,,2,93,23,8,0,11,0,11,38,6
2,1,3.7,0.4,,0,3,,1,37,10,5,0,10,0,10,25,0
4,1,1,0,,0,2,,5,5,1,9,1,5,9,5,5,0
0,1.9090909091,5.1818181818,0.9090909091,,1,3,,2,57,16,8,0,11,0,10,38,2
1,2.625,10.15625,1,,14,4,,3,325,61,15,0,32,0,21,169,42
0,1,4,0.75,,0,0,,2,16,7,2,0,4,0,4,8,0
0,2.0666666667,7.75,0.65,,14,3,,6,465,33,29,0,60,11,48,275,84
11,1,1,0.4347826087,,0,2,,23,23,1,2,1,23,2,23,23,0
0,1,5.5333333333,2.4,,0,1,,2,83,13,17,0,15,10,15,51,0
0,1,1,1,,0,0,,1,1,1,0,0,1,0,1,1,0
66,1,1,0.3333333333,,0,1,,3,3,1,0,1,3,0,2,3,0
142,1,1,0.2222222222,,0,0,,9,9,1,13,8,9,13,9,9,0
18,1,5.25,0.75,,0,1,,2,21,6,3,0,4,0,4,8,0
0,1,3,1,,0,0,,4,12,3,1,0,4,0,4,4,0
21,1,1,1,,0,0,,1,1,1,0,21,1,0,1,1,0
0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
19,1,1,0.4545454545,,0,0,,11,11,1,0,1,11,0,11,11,0
0,5,34,0,,0,0,,1,34,34,0,0,1,0,1,1,0
1,0,0,0,,0,0,,0,0,0,7,0,0,7,0,0,0
2,5.4430379747,29.5189873418,0.7341772152,,6,1,,10,2332,270,37,0,79,0,46,395,60
0,1,3.5,1,,1,1,,1,7,4,2,0,2,0,1,7,1
0,1,3,0.5,,0,1,,1,6,3,1,0,2,1,2,4,0
1,3.6666666667,18.9393939394,0.4545454545,,9,3,,2,625,131,11,0,33,0,21,164,18
30,1,1,0.5,,0,0,,36,36,1,0,2,36,0,36,36,0
0,1,3.0294117647,0.5,,0,1,,30,103,4,1,0,34,0,34,39,0
2,5.7142857143,32.4285714286,2.5,,6,1,,2,454,129,7,1,14,0,5,86,12
0,3.7142857143,42.8571428571,2.4285714286,,5,2,,2,300,201,8,0,7,0,3,33,10
0,4.84,38.36,2.32,,11,2,,3,959,267,18,0,25,0,4,123,33
0,2.6363636364,15.7272727273,2.4545454545,,1,1,,2,173,41,4,0,11,0,6,33,2
0,2.7142857143,23.7857142857,0.8571428571,,1,0,,7,333,181,3,0,14,0,11,29,7
2,6.5588235294,34.7941176471,2.3529411765,,10,1,,2,1183,107,12,1,34,0,8,242,20
0,7.75,58.25,1,,1,1,,2,233,129,7,0,4,0,4,19,2
0,5.1739130435,35.5652173913,2.6956521739,,0,1,,10,818,181,0,0,23,0,21,43,0
0,1,4,1.5,,0,1,,1,8,4,1,0,2,0,2,4,0
0,5.8571428571,26.2857142857,0.8571428571,,1,0,,7,184,89,5,0,7,0,6,17,7
3,6.6666666667,34.0606060606,3.1818181818,,11,0,,1,1124,194,7,0,33,2,14,207,11
1,0,0,0,,0,0,,0,0,0,1,0,0,1,0,0,0
1,0,0,0,,0,0,,0,0,0,2,0,0,2,0,0,0
1,0,0,0,,0,0,,0,0,0,1,0,0,1,0,0,0
1,0,0,0,,0,0,,0,0,0,8,0,0,8,0,0,0
1,0,0,0,,0,0,,0,0,0,2,0,0,2,0,0,0
0,4.5,21.5,0.75,,13,3,,3,344,103,5,0,16,0,5,153,39
3,1,12,0,,1,0,,1,12,12,10,0,1,10,1,12,1
1,1,5.5,0,,1,2,,2,11,6,0,1,2,0,2,3,2
0,2.6666666667,17,0.6666666667,,1,3,,3,51,24,0,0,3,0,3,5,3
1,4,24.2222222222,0.7777777778,,5,2,,9,218,45,0,1,9,0,9,36,45
0,1.5,13.5,0.5,,3,2,,2,27,21,0,0,2,0,2,7,6
0,2.4444444444,18.1111111111,0.3333333333,,7,3,,9,163,22,0,0,9,0,9,33,63
0,5.6666666667,29.6666666667,0.6666666667,,4,2,,3,89,44,0,0,3,0,3,19,12
0,6.3333333333,30.6666666667,0.6666666667,,4,2,,3,92,45,0,0,3,0,3,21,12
0,5.6,25,1,,2,1,,1,125,53,3,0,5,0,1,22,2
0,2.6,15.6,0.4,,4,2,,4,78,22,2,0,5,0,5,23,16
0,2.4,17,1.1,,3,1,,1,170,54,14,0,10,0,7,49,3
0,1.5,5,1.5,,0,1,,1,10,7,3,0,2,0,2,5,0
0,9.6666666667,47.3333333333,2.3333333333,,1,0,,1,142,110,2,0,3,0,2,10,1
1,2.3103448276,19.1379310345,2.3103448276,,15,0,,2,555,57,4,0,29,0,24,152,30
0,3.16,18.48,1.24,,4,0,,8,462,35,3,0,25,0,11,128,32
0,2.3846153846,15.3076923077,1,,6,2,,7,199,19,5,0,13,0,13,58,42
0,2.8,18.2,1,,6,2,,5,182,25,2,0,10,0,10,60,30
0,1,6,0,,0,2,,1,6,6,2,0,1,0,1,1,0
0,2.5,20.1666666667,1,,3,2,,6,121,27,0,0,6,0,6,22,18
0,2.7142857143,15.1428571429,0.5714285714,,4,2,,6,106,22,2,0,7,0,7,33,24
15,1,1,0.4444444444,,0,0,,9,9,1,0,1,9,0,9,9,0
20,1,1,2.1538461538,,0,0,,13,13,1,0,1,13,0,13,13,0
1,3.75,17.3333333333,1.4166666667,,3,4,,1,208,42,3,1,12,0,7,62,3
1,2.0714285714,11.5357142857,0.8571428571,,5,4,,2,323,46,10,0,28,0,15,100,10
5,1.5384615385,5.8461538462,1.5384615385,,0,2,,1,76,17,6,0,13,0,12,41,0
0,5.6666666667,23,4.6666666667,,4,1,,1,69,42,11,0,3,0,3,34,4
0,3.2857142857,24,0.5714285714,,5,5,,1,168,69,8,0,7,0,6,46,5
0,2.8947368421,13.4210526316,1.3157894737,,4,4,,3,255,85,8,0,19,0,11,65,12
1,2.2903225806,13.5161290323,0.7096774194,,4,4,,2,419,69,14,0,31,0,20,129,8
0,2.8837209302,15.511627907,1.023255814,,6,4,,2,1334,148,37,0,86,1,58,319,12
1,1.1666666667,4.5,0.8333333333,,0,0,,1,27,12,5,0,6,0,6,16,0
0,1.9444444444,11.1111111111,1.1666666667,,4,5,,1,200,35,7,0,18,0,13,77,4
1,1,3.25,0.25,,0,0,,1,13,4,2,0,4,0,4,9,0
3,2.5555555556,13.7777777778,0.8888888889,,6,4,,2,124,30,5,1,9,0,3,46,12
0,1,5.6666666667,0.6666666667,,2,2,,2,17,7,1,0,3,0,3,7,4
0,1.5,9,1.5,,3,1,,2,18,15,0,0,2,0,2,6,6
0,1,3.6666666667,0.6666666667,,0,4,,3,11,4,1,0,3,0,0,4,0
20,4.0416666667,18.4791666667,1.0208333333,,13,3,,4,887,238,15,8,48,0,32,188,52
3,1.8,7,0.6,,0,0,,1,35,13,4,0,5,3,3,13,0
1,3.25,14.625,0.75,,9,4,,2,117,39,3,0,8,0,3,36,18
0,1,3,1,,0,1,,1,3,3,0,0,1,0,1,1,0
2,1,1,1,,0,0,,1,1,1,0,1,1,0,1,1,0
4,1,1,0.4,,0,1,,5,5,1,0,1,5,0,5,5,0
1,2.6,10.2,0.4,,1,0,,1,51,15,6,0,5,0,3,18,1
0,2.7777777778,10.5555555556,0.3333333333,,3,1,,1,95,34,6,0,9,0,6,32,3
10,1,1,0.5,,0,1,,22,22,1,0,1,22,0,22,22,0
17,1,1,0.5294117647,,0,1,,17,17,1,0,1,17,0,17,17,0
2,7.5,74,2,,2,1,,1,296,189,9,0,4,0,1,23,2
1,3.8666666667,31.6666666667,1,,1,0,,1,475,174,11,0,15,0,1,70,1
1,4.8,29.3,1,,1,0,,1,293,188,7,0,10,0,0,42,1
0,6,31,0.5,,0,1,,1,62,58,7,0,2,0,1,12,0
3,5.9428571429,46.4857142857,2.2,,5,1,,4,1627,274,20,1,35,0,2,183,20
1,2,5,0,,0,0,,1,5,5,3,0,1,3,1,4,0
1,10.0333333333,66.2333333333,2.0666666667,,8,2,,3,1987,458,24,0,30,0,1,238,24
1,1.6,14.6,0.2,,2,0,,2,73,42,8,0,5,0,5,22,4
0,1,4.5,1.5,,2,1,,1,9,6,1,0,2,0,2,6,2
0,1.3333333333,975.3333333333,1,,0,0,,2,2926,2914,27,0,3,26,1,5,0
26,1,1,0.4848484848,,0,0,,33,33,1,4,3,33,4,33,33,0
0,4.1666666667,19.8333333333,0.4166666667,,8,3,,2,238,71,5,0,12,0,10,66,16
0,3.05,16.075,0.475,,7,3,,2,643,86,24,0,40,0,33,243,14
12,1.8493150685,8.4931506849,0.5068493151,,8,3,,31,620,34,28,3,73,0,68,192,248
1,1,3.3333333333,0.6666666667,,0,0,,3,10,4,2,0,3,0,3,3,0
0,1,3,0,,0,5,,1,3,3,1,0,1,0,1,2,0
6,3.8387096774,19.0322580645,0.4516129032,,7,4,,2,590,91,8,1,31,0,22,195,14
0,1,3.5,0,,2,1,,2,7,4,0,0,2,0,1,4,4
0,1,3.5,0.5,,2,1,,2,7,4,1,0,2,0,1,4,4
0,1,3,0.5,,2,1,,2,6,3,1,0,2,0,1,4,4
0,1,3.5,0.5,,2,1,,1,7,4,1,0,2,0,1,6,2
0,1,3,0,,2,1,,2,6,3,0,0,2,0,1,4,4
2,7.4,34.5,0.1,,8,4,,2,345,112,3,0,10,0,5,80,16
0,1,3.5,0,,1,1,,2,7,4,0,0,2,0,1,3,2
0,1,3.5,0,,1,1,,2,7,4,0,0,2,0,1,3,2
