"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
3,0,0,0,0,0,0,0,0,18,0,0,18,0,0,0
3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
3,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0
3,0,0,0,0,0,0,0,0,23,0,0,23,0,0,0
3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
3,0,0,0,0,0,0,0,0,29,0,0,29,0,0,0
8,11.9152542373,173.5084745763,1.7627118644,56,0,8,10237,825,4,0,59,4,59,1347,448
3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
3,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
3,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0
3,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.3181818182,67.6363636364,2.2727272727,22,0,22,1488,384,0,0,22,0,22,177,484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
1,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
1,0,0,0,0,0,0,0,0,37,0,0,37,0,0,0
1,0,0,0,0,0,0,0,0,31,0,0,31,0,0,0
1,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0
1,0,0,0,0,0,0,0,0,53,0,0,53,0,0,0
5,0,0,0,0,0,0,0,0,128,0,0,128,0,0,0
1,1,33,3,4,0,3,99,35,0,0,3,0,3,14,12
3,1,39.9411764706,2.1764705882,3,0,17,679,70,0,0,17,0,17,109,51
1,1,326,1,9,0,1,326,326,0,0,1,0,1,22,9
1,1,384,3,9,0,1,384,384,0,0,1,0,1,32,9
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
