"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.5,7,1,1,0,2,14,11,0,0,2,0,2,3,2
0,1,6,1,1,0,1,6,6,0,0,1,0,1,3,1
9,1.6666666667,5.3333333333,1,1,0,2,16,7,1,0,3,1,3,6,2
0,2,6,1,1,0,2,12,7,0,0,2,0,2,3,2
0,2,6,1,2,0,3,18,9,1,0,3,1,3,6,6
0,1.5,4.5,1,1,0,2,9,6,0,0,2,0,2,3,2
2,2,23.25,1,2,0,3,93,67,2,0,4,2,4,8,6
0,1.5,13,1,1,0,1,26,18,0,0,2,0,2,5,1
0,5,27,1,3,0,3,108,76,42,0,4,42,4,25,9
0,1.25,5.375,1.25,2,0,3,43,12,0,0,8,0,8,18,6
0,2,5.5,1,1,0,2,11,6,0,0,2,0,2,3,2
0,1.5,4.5,1,1,0,2,9,6,1,0,2,1,2,4,2
0,3,13.5,1,2,0,2,27,14,0,0,2,0,2,5,4
0,1.6666666667,7.3333333333,1.1666666667,4,0,2,44,18,3,0,6,3,6,20,8
0,3,13.5,1,2,0,2,27,14,0,0,2,0,2,5,4
0,2,14.5,1,3,0,4,58,32,2,0,4,2,4,8,12
0,1.3333333333,6,1,1,0,3,18,12,0,0,3,0,3,4,3
0,1,4,1,0,0,1,4,4,0,0,1,0,1,1,0
0,2,7.5,1,1,0,2,15,12,0,0,2,0,2,3,2
0,5.5,21.25,1,1,0,1,85,42,8,0,4,8,4,16,1
0,2,7.6666666667,1,2,0,1,23,9,0,0,3,0,3,8,2
28,2.4,13,1,3,0,3,65,40,10,0,5,10,5,16,9
0,1.75,7.75,1,1,0,4,31,22,0,0,4,0,4,5,4
0,1.5,7,1,0,0,2,14,9,0,0,2,0,2,2,0
0,2,8,1,1,0,2,16,9,0,0,2,0,2,3,2
0,2,6,1,1,0,2,12,7,0,0,2,0,2,3,2
5,1.6666666667,9.5,1.1666666667,3,0,3,57,23,2,0,6,2,6,18,9
0,1,3,1,0,0,3,9,3,0,0,3,0,3,3,0
0,3,13.5,1,2,0,2,27,14,0,0,2,0,2,5,4
0,1.7142857143,11,1.1428571429,4,0,3,77,23,3,0,7,3,7,22,12
0,2.25,12.25,1,2,0,4,49,28,1,0,4,1,4,8,8
0,2,6,1,1,0,2,12,7,0,0,2,0,2,3,2
0,1,6,1,1,0,1,6,6,0,0,1,0,1,3,1
0,4,13.5,1,2,0,2,27,14,0,0,2,0,2,5,4
0,1.5,14,1,3,0,1,28,24,1,0,2,1,2,7,3
0,3.5,12,1,2,0,2,24,21,0,0,2,0,2,4,4
1,2,7.3333333333,1,1,0,2,22,11,1,0,3,1,3,6,2
0,1.3333333333,5,1,1,0,3,15,9,1,0,3,1,3,4,3
0,3.3333333333,10.3333333333,1,2,0,1,31,15,0,0,3,0,3,8,2
0,2.6666666667,8.3333333333,1,1,0,1,25,13,1,0,3,1,3,7,1
0,1.5,5.5,1,2,0,2,11,8,0,0,2,0,2,4,4
