"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
0,5.5,41,2.5,7,0,1,82,77,1,0,2,1,2,14,7
1,8.625,87.625,1.625,24,0,1,701,296,6,0,8,6,8,84,24
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,10.2857142857,54.2857142857,2.5714285714,23,0,1,380,244,3,0,7,3,7,72,23
1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
1,15,87.6666666667,9.6666666667,15,0,1,263,137,0,0,3,0,3,55,15
0,2.5,17.5,1,4,0,1,35,23,1,0,2,1,2,14,4
0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,2,2,1,0,0,2,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2.9090909091,13.5454545455,1.5454545455,3,0,9,149,33,2,0,11,2,11,39,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4.24,20.52,2.36,3,0,18,513,170,4,0,25,4,25,53,54
0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
0,1,1,1,0,0,3,3,1,3,0,3,3,3,3,0
0,1,1,1,0,0,64,64,1,0,0,64,0,64,64,0
4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
2,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
1,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
258,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,1,1,1.0434782609,0,0,23,23,1,0,0,23,0,23,23,0
2,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
32,1,1,1,0,0,139,139,1,5,0,139,5,139,139,0
2,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
17,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
28,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0
1,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0
3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
5,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
2,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0
2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0
0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0
19,1,1,1,0,0,3,3,1,2,0,3,2,3,3,0
59,1,1.53125,1.09375,4,0,32,49,15,28,0,32,28,32,38,128
1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
1,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0
7,1,1,1,0,0,28,28,1,1,0,28,1,28,28,0
98,1,1,1,0,0,8,8,1,10,0,8,10,8,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
